date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-06-24,15,14,30,48,643620
2025-06-25,20,15,43,122,1741000
2025-06-26,30,27,30,109,1495420
2025-06-27,50,50,66,177,2354794
2025-06-28,27,27,50,116,1625530
2025-06-29,28,23,37,62,867750
2025-06-30,20,18,31,55,755610
2025-07-01,21,13,31,61,838980
2025-07-02,16,15,37,62,929520
2025-07-03,26,26,57,142,1944530
2025-07-04,50,50,58,148,1945742
2025-07-05,18,18,27,76,973445
2025-07-06,23,17,23,62,1348643
2025-07-07,19,19,39,101,1277300
2025-07-08,10,10,34,74,994040
2025-07-09,15,13,29,59,914122
2025-07-10,41,31,41,99,1137720
2025-07-11,65,63,81,245,3251652
2025-07-12,23,22,29,76,961940
2025-07-13,9,8,47,59,693020
2025-07-14,20,20,54,80,1141256
2025-07-15,34,31,36,93,941588
2025-07-16,21,19,32,84,1215824
2025-07-17,23,22,23,80,994367
2025-07-18,74,61,73,204,4280200
2025-07-19,98,84,102,300,5356084
2025-07-20,39,34,67,219,3849292
2025-07-21,30,28,74,250,3666838
2025-07-22,21,19,22,81,982520
2025-07-23,28,27,55,159,2072240
2025-07-24,35,33,51,200,3070210
2025-07-25,75,74,98,323,5330197
2025-07-26,53,51,71,260,4280727
2025-07-27,41,40,53,200,2717982
2025-07-28,39,36,47,169,2387713
2025-07-29,46,42,67,196,2895647
2025-07-30,34,29,54,198,2965443
2025-07-31,43,40,51,201,2756271
2025-08-01,71,63,92,350,5852370
2025-08-02,69,58,92,357,6362014
2025-08-03,44,40,63,236,3969029
2025-08-04,45,41,56,176,2470991
2025-08-05,44,37,43,161,2329961
2025-08-06,40,33,44,122,1734294
2025-08-07,64,58,73,283,4230572
2025-08-08,64,54,83,296,5737907
2025-08-09,68,58,89,302,6479333
2025-08-10,84,65,91,278,5820140
2025-08-11,82,70,99,310,6461964
2025-08-12,85,66,97,325,6659454
2025-08-13,73,64,108,333,8151670
2025-08-14,60,53,73,256,5141097
2025-08-15,62,61,105,303,6003032
2025-08-16,54,51,66,232,3170231
2025-08-17,45,42,62,202,3061702
2025-08-18,34,31,36,134,1877924
2025-08-19,17,17,24,87,1113393
2025-08-20,18,14,48,118,1576480
2025-08-21,30,27,51,144,1918770
2025-08-22,42,41,50,171,2461129
2025-08-23,31,30,38,153,2338807
2025-08-24,22,22,39,127,2199041
2025-08-25,14,14,24,67,1111385
2025-08-26,16,15,19,56,789481
2025-08-27,11,10,11,32,426460
2025-08-28,18,16,17,56,718920
2025-08-29,39,38,52,169,2704459
2025-08-30,15,14,28,86,1431406
2025-08-31,6,6,27,47,471900
2025-09-01,8,8,10,19,425040
2025-09-02,9,8,10,21,344764
2025-09-03,10,10,12,27,418165
2025-09-04,13,12,20,45,656700
2025-09-05,17,17,29,90,1643233
2025-09-06,11,10,46,77,1260461
2025-09-07,4,4,54,77,1089550
2025-09-08,7,7,10,16,235620
2025-09-09,13,13,20,38,576840
2025-09-10,11,10,53,85,1213708
2025-09-11,14,12,44,73,918500
2025-09-12,23,22,26,80,1096238
2025-09-13,21,21,44,112,2311597
2025-09-14,11,9,39,75,1065061
2025-09-15,6,6,52,76,973962
2025-09-16,12,11,42,71,943416
2025-09-17,9,9,33,40,610418
2025-09-18,11,11,10,30,477430
2025-09-19,15,14,16,53,678063
2025-09-20,15,14,40,89,1440250
2025-09-21,6,6,58,110,1090650
2025-09-22,7,6,27,56,789250
2025-09-23,6,5,48,100,1442100
2025-09-24,9,8,85,159,2192686
2025-09-25,9,9,60,106,700480
2025-09-26,17,16,45,94,1568435
2025-09-27,18,17,67,129,1665880
2025-09-28,5,5,67,124,1783100
2025-09-29,11,9,10,32,453200
2025-09-30,5,5,10,27,359282
2025-10-01,6,4,54,105,1498860
2025-10-02,8,8,52,80,1154452
2025-10-03,14,14,74,218,3649400
2025-10-04,9,8,30,73,1147960
2025-10-05,5,5,51,105,874500
2025-10-06,6,5,29,63,932140
2025-10-07,7,7,36,74,1171835
2025-10-08,8,7,31,64,966350
2025-10-09,11,11,40,86,628100
2025-10-10,7,6,52,161,3172400
2025-10-11,20,20,48,115,2007280
2025-10-12,4,4,28,57,864490
2025-10-13,6,6,31,64,313940
2025-10-14,17,17,25,63,871900
2025-10-15,8,7,66,140,1915100
2025-10-16,6,6,75,170,2527800
2025-10-17,9,9,16,51,857236
2025-10-18,9,8,63,107,1771825
2025-10-19,11,9,61,108,1429890
2025-10-20,4,4,48,100,1350800
2025-10-21,15,13,60,145,1668300
2025-10-22,5,5,42,110,1421650
2025-10-23,13,13,64,130,1505900
2025-10-24,15,14,31,87,1616660
2025-10-25,13,11,67,157,2212100
2025-10-26,5,5,51,115,1040600
2025-10-27,8,8,37,75,1486960
2025-10-28,7,7,20,32,355260
2025-10-29,9,8,69,97,1379095
2025-10-30,6,5,58,76,1118700
2025-10-31,3,3,5,12,72600
2025-11-01,7,7,28,68,1122660
2025-11-02,6,5,73,123,1784640
2025-11-03,4,4,48,102,806300
2025-11-04,4,4,48,98,139785
2025-11-05,9,7,65,139,2051720
2025-11-06,5,5,70,139,1326600
2025-11-07,8,8,60,130,1767790
2025-11-08,8,7,56,102,1081520
2025-11-09,2,2,47,100,633600
2025-11-10,8,7,37,68,331100
